,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Siivouspilleri Oy,25.03.2015,
1,Y-tunnus,2679028-2,,
2,Kotipaikka,Espoo,25.03.2015,
3,Yritysmuoto,Osakeyhtiö,25.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.03.2015,,
6,Viimeisin rekisteröintiajankohta,13.07.2022,13.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.03.2015,,
8,Yrityksen tila,Rekisterissä,25.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.09.2020,
11,Yhteystiedot,,01.07.2022,
12,Postiosoite,Ruskatie 2 C 3  02970  Espoo  Suomi,,
13,Käyntiosoite,Ruskatie 2 C 3  02970  Espoo  Suomi,,
14,Puhelin,"0405438190, 0400 829 792",,
15,Sähköposti,siivouspilleri(a)elisanet.fi,,
