,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Majanns Livs och Skor AB,19.03.2015,
1,Y-tunnus,2680309-8,,
2,Kotipaikka,Maarianhamina,19.03.2015,
3,Yritysmuoto,Osakeyhtiö,19.03.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,19.03.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.03.2015,,
8,Yrityksen tila,Rekisterissä,19.03.2015,
9,Yrityksen tilanne,Selvitystilassa,07.10.2020,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
11,Yrityksellä on edunsaajatietoja,Kyllä,25.06.2020,
12,Yhteystiedot,,24.03.2015,
13,Postiosoite,Storagatan 3  22100  Mariehamn  Suomi,,
14,Käyntiosoite,Storagatan 3  22100  Mariehamn  Suomi,,
15,Puhelin,018-14610,,
