,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SP Agency Oy,04.06.2015,
1,Y-tunnus,2692893-1,,
2,Kotipaikka,Helsinki,04.06.2015,
3,Yritysmuoto,Osakeyhtiö,04.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.06.2015,,
6,Viimeisin rekisteröintiajankohta,21.01.2023,21.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,04.06.2015,,
8,Yrityksen tila,Rekisterissä,04.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.05.2020,
11,Yhteystiedot,,20.10.2020,
12,Postiosoite,Petikontie 20  01720  Vantaa  Suomi,,
13,Käyntiosoite,Petikontie 20  01720  Vantaa  Suomi,,
