,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JH - ROWAN OY,17.06.2015,
1,Y-tunnus,2694495-8,,
2,Kotipaikka,Kauhava,17.06.2015,
3,Yritysmuoto,Osakeyhtiö,17.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.06.2015,,
6,Viimeisin rekisteröintiajankohta,13.10.2022,13.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.06.2015,,
8,Yrityksen tila,Rekisterissä,17.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,04.06.2015,
12,Postiosoite,Kosolantie 42  62200  Kauhava  Suomi,,
13,Käyntiosoite,Kaarnakuja  62200  Kauhava  Suomi,,
14,Puhelin,0400 861798,,
15,Sähköposti,harri.pihlaja(a)pp.nic.fi,,
