,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lauper Oy,15.05.2015,
1,Y-tunnus,2689316-9,,
2,Kotipaikka,Lahti,15.05.2015,
3,Yritysmuoto,Osakeyhtiö,15.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.05.2015,,
6,Viimeisin rekisteröintiajankohta,02.05.2022,02.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.05.2015,,
8,Yrityksen tila,Rekisterissä,15.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.05.2022,
11,Yhteystiedot,,15.06.2020,
12,Postiosoite,c/o Deebetti Oy  Aleksanterinkatu 17  15110  Lahti  Suomi,,
