,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Movetra Oy,15.04.2015,
1,Y-tunnus,2683446-8,,
2,Kotipaikka,Espoo,15.04.2015,
3,Yritysmuoto,Osakeyhtiö,15.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.04.2015,,
6,Viimeisin rekisteröintiajankohta,29.10.2022,29.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.04.2015,,
8,Yrityksen tila,Rekisterissä,15.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,16.04.2021,
12,Postiosoite,Kaskikuja 5 A  02780  Espoo  Suomi,,
13,Sähköposti,movetra(a)gmail.com,,
14,Www,http://www.movetra.fi,,
