,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Jyväskylän Säkkitie 12,11.12.2015,
1,Y-tunnus,2730122-5,,
2,Kotipaikka,Jyväskylä,11.12.2015,
3,Yritysmuoto,Osakeyhtiö,11.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.12.2015,,
6,Viimeisin rekisteröintiajankohta,22.04.2023,22.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.12.2015,,
8,Yrityksen tila,Rekisterissä,11.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,08.12.2015,
12,Postiosoite,Säkkitie 12  40320  Jyväskylä  Suomi,,
13,Käyntiosoite,Säkkitie 12  40320  Jyväskylä  Suomi,,
14,Puhelin,0405354294,,
