,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Aptual Commerce Oy,28.01.2016,
1,Y-tunnus,2735384-2,,
2,Kotipaikka,Kouvola,28.01.2016,
3,Yritysmuoto,Osakeyhtiö,28.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.01.2016,,
6,Viimeisin rekisteröintiajankohta,16.03.2023,16.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.01.2016,,
8,Yrityksen tila,Rekisterissä,28.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.07.2020,
11,Yhteystiedot,,11.01.2023,
12,Postiosoite,Niittymäentie 13  46110  Tuohikotti  Suomi,,
13,Puhelin,+358407217717,,
14,Sähköposti,tuki(a)johku.com,,
15,Www,http://www.johku.com,,
