,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lännen Key Holding Oy,20.08.2015,
1,Y-tunnus,2704441-7,,
2,Kotipaikka,Loimaa,20.08.2015,
3,Yritysmuoto,Osakeyhtiö,20.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.08.2015,,
6,Viimeisin rekisteröintiajankohta,28.11.2020,28.11.2020,
7,Yrityksen tiedot järjestelmässä alkaen,20.08.2015,,
8,Yrityksen tila,Rekisterissä,20.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,13.08.2015,
12,Postiosoite,Hirvikoskentie 242  32200  Loimaa  Suomi,,
13,Käyntiosoite,Hirvikoskentie 242  32200  Loimaa  Suomi,,
