,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,E. Karhula Oy,28.01.2016,
1,Y-tunnus,2735978-5,,
2,Kotipaikka,Kokkola,28.01.2016,
3,Yritysmuoto,Osakeyhtiö,28.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.01.2016,,
6,Viimeisin rekisteröintiajankohta,18.05.2023,18.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.01.2016,,
8,Yrityksen tila,Rekisterissä,28.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.06.2020,
11,Yhteystiedot,,10.10.2018,
12,Postiosoite,Teerisalontanhua 136  68300  Kälviä  Suomi,,
13,Käyntiosoite,Teerisalontanhua 136  68300  Kälviä  Suomi,,
