,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Veldo Oy,17.03.2015,
1,Y-tunnus,2680002-2,,
2,Kotipaikka,Tampere,17.03.2015,
3,Yritysmuoto,Osakeyhtiö,17.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.03.2015,,
6,Viimeisin rekisteröintiajankohta,13.02.2023,13.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,17.03.2015,,
8,Yrityksen tila,Rekisterissä,17.03.2015,
9,Yrityksen tilanne,Selvitystilassa,13.02.2023,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
11,Yrityksellä on edunsaajatietoja,Kyllä,27.03.2020,
12,Yhteystiedot,,24.04.2022,
13,Postiosoite,Korpikuusentie 1  37150  Nokia  Suomi,,
14,Käyntiosoite,Korpikuusentie 1  37150  Nokia  Suomi,,
15,Puhelin,+358 46 923 7888,,
16,Sähköposti,info(a)veldo.fi,,
