,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Economos Oy,07.03.2018,
1,Y-tunnus,2682330-4,,
2,Kotipaikka,Oulu,07.03.2018,
3,Yritysmuoto,Osakeyhtiö,26.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.03.2015,,
6,Viimeisin rekisteröintiajankohta,26.01.2022,26.01.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.03.2015,,
8,Yrityksen tila,Rekisterissä,26.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.03.2020,
11,Yhteystiedot,,25.01.2022,
12,Postiosoite,Umpikuja 5  90230  Oulu  Suomi,,
13,Käyntiosoite,Umpikuja 5  90230  Oulu  Suomi,,
14,Puhelin,0456310086,,
15,Sähköposti,olli.hautamaki(a)economos.fi,,
16,Www,http://www.economos.fi,,
