,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mealvation Oy,10.08.2015,
1,Y-tunnus,2688327-8,,
2,Kotipaikka,Mikkeli,11.09.2019,
3,Yritysmuoto,Osakeyhtiö,10.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.08.2015,,
6,Viimeisin rekisteröintiajankohta,01.06.2022,01.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.08.2015,,
8,Yrityksen tila,Rekisterissä,10.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.07.2019,
11,Yhteystiedot,,08.07.2019,
12,Postiosoite,Verkkokuja 1 B 8  50190  Mikkeli  Suomi,,
13,Käyntiosoite,Verkkokuja 1 B 8  50190  Mikkeli  Suomi,,
14,Puhelin,0400877391,,
15,Sähköposti,pertti.harju(a)mealvation.fi,,
16,Www,http://www.mealvation.fi,,
