,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,PLAA Logistics Oy,03.08.2015,
1,Y-tunnus,2700366-6,,
2,Kotipaikka,Sastamala,03.08.2015,
3,Yritysmuoto,Osakeyhtiö,03.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.08.2015,,
6,Viimeisin rekisteröintiajankohta,09.11.2022,09.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.08.2015,,
8,Yrityksen tila,Rekisterissä,03.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.10.2020,
11,Yhteystiedot,,07.10.2019,
12,Postiosoite,Kapalontie 6  38460  Sastamala  Suomi,,
13,Käyntiosoite,Kapalontie 6  38460  Sastamala  Suomi,,
14,Puhelin,"0449911158, 0409337822",,
15,Sähköposti,plaalogisticsoy(a)gmail.com,,
