,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ValttiAsennus Oy,17.06.2015,
1,Y-tunnus,2695262-4,,
2,Kotipaikka,Lahti,17.02.2016,
3,Yritysmuoto,Osakeyhtiö,17.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.06.2015,,
6,Viimeisin rekisteröintiajankohta,09.07.2020,09.07.2020,
7,Yrityksen tiedot järjestelmässä alkaen,17.06.2015,,
8,Yrityksen tila,Rekisterissä,17.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,21.01.2016,
12,Postiosoite,Mannerheimintie 50  15540  Villähde  Suomi,,
13,Käyntiosoite,Mannerheimintie 50  15540  Villähde  Suomi,,
14,Puhelin,"0443330992, 0443330992",,
15,Sähköposti,info(a)valttiasennus.fi,,
16,Www,http://www.valttiasennus.fi,,
