,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vehendo Oy,07.09.2015,
1,Y-tunnus,2704821-5,,
2,Kotipaikka,Helsinki,07.09.2015,
3,Yritysmuoto,Osakeyhtiö,07.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.09.2015,,
6,Viimeisin rekisteröintiajankohta,07.05.2022,07.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.09.2015,,
8,Yrityksen tila,Rekisterissä,07.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,20.04.2018,
12,Postiosoite,Kumitehtaankatu 5 A 4  04260  Kerava  Suomi,,
13,Käyntiosoite,Kumitehtaankatu 5 A 4  04260  Kerava  Suomi,,
