,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mojolahco Oy,01.12.2015,
1,Y-tunnus,2725444-9,,
2,Kotipaikka,Helsinki,01.12.2015,
3,Yritysmuoto,Osakeyhtiö,01.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.12.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.12.2015,,
8,Yrityksen tila,Rekisterissä,01.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,03.06.2022,
12,Postiosoite,c/o Mojolahco Oy  Teollisuuskatu 22 B 40  00520  Helsinki  Suomi,,
13,Käyntiosoite,c/o Mojolahco Oy  Teollisuuskatu 22 B 40  00520  Helsinki  Suomi,,
