,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Granlund Isännöinti Oy,08.06.2020,
1,Y-tunnus,2737010-8,,
2,Kotipaikka,Helsinki,26.01.2016,
3,Yritysmuoto,Osakeyhtiö,26.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.01.2016,,
6,Viimeisin rekisteröintiajankohta,10.05.2023,10.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,26.01.2016,,
8,Yrityksen tila,Rekisterissä,26.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.06.2020,
11,Yhteystiedot,,07.06.2023,
12,Postiosoite,PL 26  00401  Helsinki  Suomi,,
13,Käyntiosoite,Näyttelijäntie 14 B  00400  Helsinki  Suomi,,
14,Puhelin,09 2500 6250,,
15,Sähköposti,etunimi.sukunimi(a)granlund.fi,,
16,Www,http://www.granlundisannointi.fi,,
