,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ateljé Anne Pernu Oy,01.02.2015,
1,Y-tunnus,2670211-5,,
2,Kotipaikka,Kalajoki,01.02.2015,
3,Yritysmuoto,Osakeyhtiö,01.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.02.2015,,
6,Viimeisin rekisteröintiajankohta,13.09.2022,13.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.02.2015,,
8,Yrityksen tila,Rekisterissä,01.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.05.2022,
11,Yhteystiedot,,07.02.2022,
12,Postiosoite,c/o tampere  näsilinnankatu 21 B 56  33210  Tampere  Suomi,,
13,Käyntiosoite,jukupolku 3  85100  Kalajoki  Suomi,,
14,Puhelin,044 333 0557,,
15,Sähköposti,asiakaspalvelu(a)ateljeanne.fi,,
