,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kuljetusliike Hotakainen Oy,23.04.2015,
1,Y-tunnus,2684359-1,,
2,Kotipaikka,Halsua,23.04.2015,
3,Yritysmuoto,Osakeyhtiö,23.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.04.2015,,
6,Viimeisin rekisteröintiajankohta,20.04.2022,20.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.04.2015,,
8,Yrityksen tila,Rekisterissä,23.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.07.2020,
11,Yhteystiedot,,31.03.2015,
12,Postiosoite,Perhontie 55  69510  Halsua  Suomi,,
13,Käyntiosoite,Perhontie 55  69510  Halsua  Suomi,,
14,Puhelin,0400 269048,,
