,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Asianajotoimisto Riitta Sommarberg Oy,06.10.2015,
1,Y-tunnus,2715078-9,,
2,Kotipaikka,Tampere,06.10.2015,
3,Yritysmuoto,Osakeyhtiö,06.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.10.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.10.2015,,
8,Yrityksen tila,Rekisterissä,06.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.05.2020,
11,Yhteystiedot,,06.10.2015,
12,Postiosoite,Kauppakatu 3 B 19  33200  Tampere  Suomi,,
13,Käyntiosoite,Kauppakatu 3 B 19  33200  Tampere  Suomi,,
14,Puhelin,0407781814,,
15,Faksi,0345180233,,
16,Sähköposti,riitta.sommarberg(a)sommarberglaw.fi,,
