,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pharmcos Oy,27.01.2016,
1,Y-tunnus,2734043-5,,
2,Kotipaikka,Nurmijärvi,27.01.2016,
3,Yritysmuoto,Osakeyhtiö,27.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.01.2016,,
6,Viimeisin rekisteröintiajankohta,13.10.2022,13.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.01.2016,,
8,Yrityksen tila,Rekisterissä,27.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.10.2019,
11,Yhteystiedot,,18.03.2022,
12,Postiosoite,Lahnuksentie 215 C  01840  Klaukkala  Suomi,,
13,Käyntiosoite,Lahnuksentie 215 C  01840  Klaukkala  Suomi,,
