,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sevia Finland Oy,14.09.2015,
1,Y-tunnus,2699744-3,,
2,Kotipaikka,Helsinki,13.07.2015,
3,Yritysmuoto,Osakeyhtiö,13.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.07.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.07.2015,,
8,Yrityksen tila,Rekisterissä,13.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,21.09.2015,
12,Postiosoite,PL 16  00391  Helsinki  Suomi,,
