,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kraftvaerk Finland Oy,07.09.2015,
1,Y-tunnus,2704224-3,,
2,Kotipaikka,Helsinki,07.09.2015,
3,Yritysmuoto,Osakeyhtiö,07.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.09.2015,,
6,Viimeisin rekisteröintiajankohta,29.09.2022,29.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.09.2015,,
8,Yrityksen tila,Rekisterissä,07.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,05.01.2019,
12,Postiosoite,Lintulahdenkatu 10  00500  Helsinki  Suomi,,
13,Käyntiosoite,Lintulahdenkatu 10  00500  Helsinki  Suomi,,
14,Puhelin,+358103235950,,
15,Sähköposti,info(a)kraftvaerk.com,,
16,Www,http://www.kraftvaerk.com/fi,,
