,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Leprecon Oy,02.09.2015,
1,Y-tunnus,2706818-7,,
2,Kotipaikka,Lappeenranta,02.09.2015,
3,Yritysmuoto,Osakeyhtiö,02.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.09.2015,,
6,Viimeisin rekisteröintiajankohta,29.03.2023,29.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.09.2015,,
8,Yrityksen tila,Rekisterissä,02.09.2015,
9,Yrityksen tilanne,Selvitystilassa,29.03.2023,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,29.12.2022,
12,Yhteystiedot,,26.08.2015,
13,Postiosoite,Kalervonkatu 90  53100  Lappeenranta  Suomi,,
