,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Outlet Factory Oy,28.01.2016,
1,Y-tunnus,2732126-9,,
2,Kotipaikka,Sotkamo,28.01.2016,
3,Yritysmuoto,Osakeyhtiö,28.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.01.2016,,
6,Viimeisin rekisteröintiajankohta,22.02.2023,22.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.01.2016,,
8,Yrityksen tila,Rekisterissä,28.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.02.2023,
11,Yhteystiedot,,15.12.2015,
12,Postiosoite,Salmelantie 43  88600  Sotkamo  Suomi,,
13,Käyntiosoite,Salmelantie 43  88600  Sotkamo  Suomi,,
14,Puhelin,0456521735,,
15,Sähköposti,kasper.valimaki(a)amv-trading.com,,
16,Www,http://outletfactory.fi,,
