,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Satkone Oy,27.01.2020,
1,Y-tunnus,2686765-7,,
2,Kotipaikka,Rauma,21.04.2015,
3,Yritysmuoto,Osakeyhtiö,21.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.04.2015,,
6,Viimeisin rekisteröintiajankohta,04.05.2022,04.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,21.04.2015,,
8,Yrityksen tila,Rekisterissä,21.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,08.05.2015,
12,Postiosoite,Suojantie 6b  26100  Rauma  Suomi,,
13,Käyntiosoite,Suojantie 6b  26100  Rauma  Suomi,,
14,Puhelin,"0400-270173, 050-3513664",,
15,Sähköposti,henri.kauppi(a)raskaskauppi.com,,
16,Www,http://www.raskaskauppi.com,,
