,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,HT Auditing Oy,13.01.2016,
1,Y-tunnus,2733106-1,,
2,Kotipaikka,Turku,13.01.2016,
3,Yritysmuoto,Osakeyhtiö,13.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.01.2016,,
6,Viimeisin rekisteröintiajankohta,13.01.2023,13.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,13.01.2016,,
8,Yrityksen tila,Rekisterissä,13.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.02.2020,
11,Yhteystiedot,,14.12.2021,
12,Postiosoite,Maariankatu 4 B  20100  Turku  Suomi,,
13,Käyntiosoite,Maariankatu 4 B  20100  Turku  Suomi,,
14,Puhelin,+358 50 570 2666,,
15,Sähköposti,info(a)htauditing.fi,,
16,Www,http://www.htauditing.fi,,
