,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Varautumishallinta Oy,19.02.2015,
1,Y-tunnus,2675688-5,,
2,Kotipaikka,Tampere,19.02.2015,
3,Yritysmuoto,Osakeyhtiö,19.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.02.2015,,
6,Viimeisin rekisteröintiajankohta,24.06.2022,24.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.02.2015,,
8,Yrityksen tila,Rekisterissä,19.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.08.2019,
11,Yhteystiedot,,09.08.2018,
12,Postiosoite,Reikonkatu 6  33730  Tampere  Suomi,,
13,Käyntiosoite,Reikonkatu 6  33730  Tampere  Suomi,,
14,Www,http://www.varautumishallinta.com,,
