,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MetalProcess Oy Turku,24.02.2015,
1,Y-tunnus,2671109-7,,
2,Kotipaikka,Turku,24.02.2015,
3,Yritysmuoto,Osakeyhtiö,24.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.02.2015,,
6,Viimeisin rekisteröintiajankohta,10.10.2022,10.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.02.2015,,
8,Yrityksen tila,Rekisterissä,24.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.11.2020,
11,Yhteystiedot,,28.01.2015,
12,Postiosoite,Kuormakatu 2  20380  Turku  Suomi,,
13,Käyntiosoite,Kuormakatu 2  20380  Turku  Suomi,,
14,Puhelin,045 657 6420,,
