,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Fincare Oy,28.01.2015,
1,Y-tunnus,2664624-8,,
2,Kotipaikka,Valkeakoski,28.01.2015,
3,Yritysmuoto,Osakeyhtiö,28.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.01.2015,,
6,Viimeisin rekisteröintiajankohta,29.06.2022,29.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.01.2015,,
8,Yrityksen tila,Rekisterissä,28.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,01.12.2020,
12,Postiosoite,Annalankatu 36  33710  Tampere  Suomi,,
13,Käyntiosoite,Annalankatu 36  33710  Tampere  Suomi,,
14,Puhelin,0405753665,,
15,Sähköposti,jyri.rahikainen(a)terveelama.fi,,
16,Www,http://www.terveelama.fi,,
