,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MPT-Jakelu Oy,19.03.2015,
1,Y-tunnus,2680888-4,,
2,Kotipaikka,Kouvola,19.03.2015,
3,Yritysmuoto,Osakeyhtiö,19.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.03.2015,,
6,Viimeisin rekisteröintiajankohta,02.09.2022,02.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.03.2015,,
8,Yrityksen tila,Rekisterissä,19.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.05.2020,
11,Yhteystiedot,,11.03.2015,
12,Postiosoite,Honkakaari 2-4  45700  Kuusankoski  Suomi,,
13,Puhelin,0414527929,,
