,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AutoImatra Oy,26.05.2015,
1,Y-tunnus,2690782-3,,
2,Kotipaikka,Imatra,26.05.2015,
3,Yritysmuoto,Osakeyhtiö,26.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.05.2015,,
6,Viimeisin rekisteröintiajankohta,03.02.2023,03.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,26.05.2015,,
8,Yrityksen tila,Rekisterissä,26.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.07.2019,
11,Yhteystiedot,,24.10.2017,
12,Postiosoite,Kukkurinkatu 21  55800  Imatra  Suomi,,
13,Käyntiosoite,Pumppukuja 12  55100  Imatra  Suomi,,
