,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Karkkikuva Oy,22.06.2015,
1,Y-tunnus,2696815-9,,
2,Kotipaikka,Espoo,22.06.2015,
3,Yritysmuoto,Osakeyhtiö,22.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.06.2015,,
6,Viimeisin rekisteröintiajankohta,14.06.2020,14.06.2020,
7,Yrityksen tiedot järjestelmässä alkaen,22.06.2015,,
8,Yrityksen tila,Rekisterissä,22.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.06.2020,
11,Yhteystiedot,,30.11.2015,
12,Postiosoite,c/o Tero Kärkkäinen  Tarinatie 8 B  01390  Vantaa  Suomi,,
13,Puhelin,045-1140599,,
14,Sähköposti,info(a)karkkikuva.fi,,
15,Www,http://www.karkkikuva.fi,,
