,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,4Loop Oy,02.09.2015,
1,Y-tunnus,2701967-6,,
2,Kotipaikka,Kirkkonummi,02.09.2015,
3,Yritysmuoto,Osakeyhtiö,02.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.09.2015,,
6,Viimeisin rekisteröintiajankohta,29.04.2022,29.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.09.2015,,
8,Yrityksen tila,Rekisterissä,02.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,08.06.2022,
12,Postiosoite,Siltasaarenkärki 3 A 9  00530  Helsinki  Suomi,,
13,Sähköposti,contact(a)edwin.fi,,
14,Www,http://edwin.fi,,
