,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ScandiCorp Oy,24.06.2015,
1,Y-tunnus,2694606-4,,
2,Kotipaikka,Helsinki,24.06.2015,
3,Yritysmuoto,Osakeyhtiö,24.06.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,24.06.2015,,
6,Viimeisin rekisteröintiajankohta,08.12.2021,08.12.2021,
7,Yrityksen tiedot järjestelmässä alkaen,24.06.2015,,
8,Yrityksen tila,Rekisterissä,24.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.12.2021,
11,Yhteystiedot,,19.04.2022,
12,Postiosoite,Lappviksgatan 23 A 57  00180  Helsingfors  Suomi,,
13,Käyntiosoite,Lappviksgatan 23 A 57  00180  Helsingfors  Suomi,,
14,Puhelin,040 504 9666,,
15,Sähköposti,info(a)scandicorp.com,,
16,Www,http://scandicorp.com,,
