,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sunshine Kaidi (Finland) New Energy Co. Oy,26.01.2016,
1,Y-tunnus,2738860-7,,
2,Kotipaikka,Espoo,26.01.2016,
3,Yritysmuoto,Osakeyhtiö,26.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.01.2016,,
6,Viimeisin rekisteröintiajankohta,06.05.2023,06.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,26.01.2016,,
8,Yrityksen tila,Rekisterissä,26.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.10.2019,
11,Yhteystiedot,,01.02.2021,
12,Postiosoite,Äyritie 8a  01510  Vantaa  Suomi,,
13,Käyntiosoite,Äyritie 8a  01510  Vantaa  Suomi,,
14,Sähköposti,info(a)kaidi.fi,,
15,Www,http://www.kaidi.fi,,
