,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Usatrucks Import Oy,17.04.2018,
1,Y-tunnus,2705989-7,,
2,Kotipaikka,Rusko,31.12.2015,
3,Yritysmuoto,Osakeyhtiö,31.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.12.2015,,
6,Viimeisin rekisteröintiajankohta,29.04.2022,29.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.12.2015,,
8,Yrityksen tila,Rekisterissä,31.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.04.2022,
11,Yhteystiedot,,21.08.2015,
12,Postiosoite,Sattontie 71  21290  Rusko  Suomi,,
13,Käyntiosoite,Sattontie 71  21290  Rusko  Suomi,,
14,Puhelin,0504415987,,
