,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,UB Rahoitus Oy,15.02.2018,
1,Y-tunnus,2700119-3,,
2,Kotipaikka,Helsinki,29.07.2015,
3,Yritysmuoto,Osakeyhtiö,29.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.07.2015,,
6,Viimeisin rekisteröintiajankohta,26.01.2023,26.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,29.07.2015,,
8,Yrityksen tila,Rekisterissä,29.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.08.2019,
11,Yhteystiedot,,27.09.2018,
12,Postiosoite,Aleksanterinkatu 21 A  00100  Helsinki  Suomi,,
13,Käyntiosoite,Aleksanterinkatu 21 A  00100  Helsinki  Suomi,,
14,Puhelin,010 5244 520,,
15,Sähköposti,asiakaspalvelu(a)ubrahoitus.fi,,
16,Www,http://www.ubrahoitus.fi,,
