,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Wesentra Oy,22.09.2015,
1,Y-tunnus,2711459-3,,
2,Kotipaikka,Jyväskylä,25.08.2017,
3,Yritysmuoto,Osakeyhtiö,22.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.09.2015,,
6,Viimeisin rekisteröintiajankohta,31.08.2022,31.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.09.2015,,
8,Yrityksen tila,Rekisterissä,22.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,31.08.2022,
11,Yhteystiedot,,22.09.2021,
12,Postiosoite,Ohjelmakaari 10  40500  Jyväskylä  Suomi,,
13,Käyntiosoite,Ohjelmakaari 10  40500  Jyväskylä  Suomi,,
14,Puhelin,010 338 2170,,
15,Www,http://www.wesentra.com,,
