,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kuljetus Iivarinen Oy,23.02.2016,
1,Y-tunnus,2738767-1,,
2,Kotipaikka,Tervo,23.02.2016,
3,Yritysmuoto,Osakeyhtiö,23.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.02.2016,,
6,Viimeisin rekisteröintiajankohta,26.01.2023,26.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,23.02.2016,,
8,Yrityksen tila,Rekisterissä,23.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.07.2022,
11,Yhteystiedot,,22.01.2016,
12,Postiosoite,Syreenitie 34  72210  Tervo  Suomi,,
13,Käyntiosoite,Syreenitie 34  72210  Tervo  Suomi,,
14,Puhelin,0405563224,,
15,Sähköposti,unski(a)lisatrans.fi,,
