,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ravintola- ja Tapahtumapalvelu Jari Pakkanen Oy,03.11.2020,
1,Y-tunnus,2706174-3,,
2,Kotipaikka,Tuusula,06.10.2015,
3,Yritysmuoto,Osakeyhtiö,06.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.10.2015,,
6,Viimeisin rekisteröintiajankohta,11.06.2022,11.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.10.2015,,
8,Yrityksen tila,Rekisterissä,03.11.2020,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.06.2022,
11,Yhteystiedot,,17.06.2019,
12,Postiosoite,PL 17  04501  Kellokoski  Suomi,,
13,Käyntiosoite,Ruukinpolku 4  04500  Kellokoski  Suomi,,
14,Puhelin,0400647537,,
15,Sähköposti,patovahti(a)patovahti.fi,,
