,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Renance - Automated Financial Services Oy,22.07.2015,
1,Y-tunnus,2697751-4,,
2,Kotipaikka,Helsinki,22.07.2015,
3,Yritysmuoto,Osakeyhtiö,22.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.07.2015,,
6,Viimeisin rekisteröintiajankohta,02.03.2023,02.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.07.2015,,
8,Yrityksen tila,Rekisterissä,22.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.06.2020,
11,Yhteystiedot,,10.01.2017,
12,Postiosoite,c/o Greenstep  Keilaranta 5  02150  Espoo  Suomi,,
13,Käyntiosoite,c/o Greenstep Oy  Keilaranta 5  02150  Espoo  Suomi,,
14,Puhelin,0440161288,,
15,Sähköposti,fredrik.teir(a)receiptcamera.com,,
16,Www,http://receiptcamera.com,,
