,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,EMH House Koy,09.07.2015,
1,Y-tunnus,2696787-7,,
2,Kotipaikka,Tornio,09.07.2015,
3,Yritysmuoto,Osakeyhtiö,09.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.07.2015,,
6,Viimeisin rekisteröintiajankohta,08.09.2022,08.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.07.2015,,
8,Yrityksen tila,Rekisterissä,09.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.01.2021,
11,Yhteystiedot,,19.01.2021,
12,Postiosoite,c/o Tilitoimisto Satu Wähä  Luotomäenkatu 8  95420  Tornio  Suomi,,
13,Puhelin,040 7510086,,
