,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Värivelho Oy,12.05.2015,
1,Y-tunnus,2688258-2,,
2,Kotipaikka,Kouvola,12.05.2015,
3,Yritysmuoto,Osakeyhtiö,12.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.05.2015,,
6,Viimeisin rekisteröintiajankohta,27.02.2023,27.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,12.05.2015,,
8,Yrityksen tila,Rekisterissä,12.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,01.05.2021,
12,Postiosoite,Sepänkatu 9  45130  Kouvola  Suomi,,
13,Käyntiosoite,Sepänkatu 9  45130  Kouvola  Suomi,,
