,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SHIFT Electric Mobility Finland Oy,08.03.2021,
1,Y-tunnus,2696758-6,,
2,Kotipaikka,Vantaa,08.03.2021,
3,Yritysmuoto,Osakeyhtiö,30.07.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,30.07.2015,,
6,Viimeisin rekisteröintiajankohta,09.03.2023,09.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,30.07.2015,,
8,Yrityksen tila,Rekisterissä,30.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.10.2021,
11,Yhteystiedot,,20.01.2021,
12,Postiosoite,Karhumäentie 3  01530  Vanda  Suomi,,
13,Käyntiosoite,Karhumäentie 3  01530  Vanda  Suomi,,
