,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Malax Trädgård Ab Oy,04.01.2016,
1,Y-tunnus,2725403-5,,
2,Kotipaikka,Maalahti,04.01.2016,
3,Yritysmuoto,Osakeyhtiö,04.01.2016,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,04.01.2016,,
6,Viimeisin rekisteröintiajankohta,19.05.2022,19.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.01.2016,,
8,Yrityksen tila,Rekisterissä,04.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.07.2020,
11,Yhteystiedot,,17.11.2015,
12,Postiosoite,Tuvasvägen 323  66100  Malax  Suomi,,
13,Käyntiosoite,Strandvägen 1625 B  66100  Malax  Suomi,,
