,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,EdVisto Oy,09.07.2018,
1,Y-tunnus,2707932-9,,
2,Kotipaikka,Helsinki,23.09.2015,
3,Yritysmuoto,Osakeyhtiö,23.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.09.2015,,
6,Viimeisin rekisteröintiajankohta,22.04.2020,22.04.2020,
7,Yrityksen tiedot järjestelmässä alkaen,23.09.2015,,
8,Yrityksen tila,Rekisterissä,23.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,20.09.2018,
12,Postiosoite,Tekniikantie 12  02150  Espoo  Suomi,,
13,Käyntiosoite,Tekniikantie 12  02150  Espoo  Suomi,,
14,Puhelin,"0458 440 044, 0458 440 044",,
15,Sähköposti,joni(a)edvisto.com,,
16,Www,http://www.edvisto.com,,
