,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,BetoFin Rakennus Oy,04.02.2016,
1,Y-tunnus,2738764-7,,
2,Kotipaikka,Helsinki,04.04.2017,
3,Yritysmuoto,Osakeyhtiö,04.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.02.2016,,
6,Viimeisin rekisteröintiajankohta,11.06.2023,11.06.2023,
7,Yrityksen tiedot järjestelmässä alkaen,04.02.2016,,
8,Yrityksen tila,Rekisterissä,04.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,31.01.2021,
11,Yhteystiedot,,11.05.2018,
12,Postiosoite,HIIDENRANNANTIE 12 A 4  03100  Nummela  Suomi,,
13,Käyntiosoite,HIIDENRANNANTIE 12 A 4  03100  Nummela  Suomi,,
14,Puhelin,"0400 174 701, 0400 592 288",,
15,Sähköposti,info(a)betofin.fi,,
16,Www,http://www.betofin.fi,,
