,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Yhteiskuntasimulaattori Oy,15.09.2015,
1,Y-tunnus,2709573-2,,
2,Kotipaikka,Helsinki,15.09.2015,
3,Yritysmuoto,Osakeyhtiö,15.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.09.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.09.2015,,
8,Yrityksen tila,Rekisterissä,15.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2021,
11,Yhteystiedot,,08.09.2015,
12,Postiosoite,Länsilenkki 4  02400  Kirkkonummi  Suomi,,
13,Käyntiosoite,Länsilenkki 4  02400  Kirkkonummi  Suomi,,
