,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Saarijärven Kotikonnut,15.06.2015,
1,Y-tunnus,2686432-5,,
2,Kotipaikka,Saarijärvi,15.06.2015,
3,Yritysmuoto,Osakeyhtiö,15.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.06.2015,,
6,Viimeisin rekisteröintiajankohta,30.06.2022,30.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.06.2015,,
8,Yrityksen tila,Rekisterissä,15.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.08.2020,
11,Yhteystiedot,,20.07.2015,
12,Postiosoite,PL 13  43101  Saarijärvi  Suomi,,
13,Käyntiosoite,Sivulantie 11  43100  Saarijärvi  Suomi,,
14,Puhelin,"014 4598 208, 044 4598 208",,
15,Faksi,014 4598 421,,
