,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Viking Rakennuttajat Oy,16.03.2015,
1,Y-tunnus,2679057-3,,
2,Kotipaikka,Hyvinkää,16.03.2015,
3,Yritysmuoto,Osakeyhtiö,16.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.03.2015,,
6,Viimeisin rekisteröintiajankohta,04.05.2022,04.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.03.2015,,
8,Yrityksen tila,Rekisterissä,16.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.08.2019,
11,Yhteystiedot,,30.09.2020,
12,Postiosoite,Savupirtintie 5  05800  Hyvinkää  Suomi,,
13,Käyntiosoite,Savupirtintie 5  05800  Hyvinkää  Suomi,,
14,Puhelin,+358445104540,,
15,Sähköposti,jolanda.furu(a)vikingrakennuttajat.fi,,
