,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tuohijalka Oy,01.07.2016,
1,Y-tunnus,2713772-8,,
2,Kotipaikka,Rovaniemi,01.07.2016,
3,Yritysmuoto,Osakeyhtiö,01.07.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.10.2015,,
6,Viimeisin rekisteröintiajankohta,19.10.2022,19.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,14.10.2015,,
8,Yrityksen tila,Rekisterissä,14.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.09.2019,
11,Yhteystiedot,,13.06.2016,
12,Postiosoite,Kulpintörmä 10  96900  Saarenkylä  Suomi,,
13,Puhelin,040 758914,,
