,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Milk Invest Ab,11.06.2015,
1,Y-tunnus,2695028-2,,
2,Kotipaikka,Helsinki,11.06.2015,
3,Yritysmuoto,Osakeyhtiö,11.06.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,11.06.2015,,
6,Viimeisin rekisteröintiajankohta,22.02.2023,22.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.06.2015,,
8,Yrityksen tila,Rekisterissä,11.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.01.2020,
11,Yhteystiedot,,08.02.2021,
12,Postiosoite,Bomansonintie 10 A  00570  Helsinki  Suomi,,
