,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ENQ Consultancy Oy,11.01.2016,
1,Y-tunnus,2733598-6,,
2,Kotipaikka,Porvoo,11.01.2016,
3,Yritysmuoto,Osakeyhtiö,11.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.01.2016,,
6,Viimeisin rekisteröintiajankohta,03.02.2023,03.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.01.2016,,
8,Yrityksen tila,Rekisterissä,11.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.02.2021,
11,Yhteystiedot,,28.12.2015,
12,Postiosoite,Wallgreninkatu 6  06100  Porvoo  Suomi,,
13,Käyntiosoite,Laivanvarustajankatu 10 G 69  00140  Helsinki  Suomi,,
