,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Aviation Security Training & Consulting Finland Oy,09.10.2015,
1,Y-tunnus,2713344-4,,
2,Kotipaikka,Helsinki,09.10.2015,
3,Yritysmuoto,Osakeyhtiö,09.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.10.2015,,
6,Viimeisin rekisteröintiajankohta,02.04.2022,02.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.10.2015,,
8,Yrityksen tila,Rekisterissä,09.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.07.2020,
11,Yhteystiedot,,13.09.2022,
12,Postiosoite,Lehtisaarentie 2a C 38  00340  Helsinki  Suomi,,
13,Sähköposti,Info(a)astco.fi,,
