,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Savon Siivouspalvelu Oy,22.12.2015,
1,Y-tunnus,2729625-1,,
2,Kotipaikka,Kuopio,22.12.2015,
3,Yritysmuoto,Osakeyhtiö,22.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.12.2015,,
6,Viimeisin rekisteröintiajankohta,08.06.2022,08.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.12.2015,,
8,Yrityksen tila,Rekisterissä,22.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.06.2020,
11,Yhteystiedot,,25.09.2021,
12,Postiosoite,Oppipojankuja 6 lt. 9  70780  Kuopio  Suomi,,
13,Käyntiosoite,Oppipojankuja 6 lt. 9  70780  Kuopio  Suomi,,
14,Puhelin,050-3216563,,
15,Sähköposti,yhteydenotot(a)siivouskuopio.fi,,
