,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Toteutin Oy,05.01.2016,
1,Y-tunnus,2733915-1,,
2,Kotipaikka,Hyvinkää,05.01.2016,
3,Yritysmuoto,Osakeyhtiö,05.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.01.2016,,
6,Viimeisin rekisteröintiajankohta,31.01.2023,31.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,05.01.2016,,
8,Yrityksen tila,Rekisterissä,05.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,31.10.2019,
11,Yhteystiedot,,05.01.2016,
12,Postiosoite,Nopontie 64  05620  Hyvinkää  Suomi,,
13,Käyntiosoite,Nopontie 64  05620  Hyvinkää  Suomi,,
