,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Frill-Invest Ab,17.04.2015,
1,Y-tunnus,2685308-7,,
2,Kotipaikka,Uusikaarlepyy,17.04.2015,
3,Yritysmuoto,Osakeyhtiö,17.04.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,17.04.2015,,
6,Viimeisin rekisteröintiajankohta,24.05.2022,24.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.04.2015,,
8,Yrityksen tila,Rekisterissä,17.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.05.2022,
11,Yhteystiedot,,27.04.2017,
12,Postiosoite,Pälsvägen 2 A  66900  Nykarleby  Suomi,,
13,Käyntiosoite,Pälsvägen  66900  Nykarleby  Suomi,,
14,Puhelin,050-5053536,,
15,Sähköposti,info(a)frostdahl.fi,,
