,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Offshore Fish Finland Oy,22.01.2015,
1,Y-tunnus,2663984-9,,
2,Kotipaikka,Eurajoki,19.01.2017,
3,Yritysmuoto,Osakeyhtiö,22.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.01.2015,,
6,Viimeisin rekisteröintiajankohta,03.09.2022,03.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.01.2015,,
8,Yrityksen tila,Rekisterissä,22.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.06.2020,
11,Yhteystiedot,,05.01.2015,
12,Postiosoite,Kuriirintie 10  28430  Pori  Suomi,,
13,Käyntiosoite,Kuriirintie 10  28430  Pori  Suomi,,
