,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Novellus Palvelut Oy,29.12.2020,
1,Y-tunnus,2702180-5,,
2,Kotipaikka,Helsinki,21.08.2015,
3,Yritysmuoto,Osakeyhtiö,21.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.08.2015,,
6,Viimeisin rekisteröintiajankohta,24.11.2022,24.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,21.08.2015,,
8,Yrityksen tila,Rekisterissä,21.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.02.2021,
11,Yhteystiedot,,01.08.2022,
12,Postiosoite,Vantaankoskentie 14  01670  Vantaa  Suomi,,
13,Käyntiosoite,Vantaankoskentie 14  01670  Vantaa  Suomi,,
14,Sähköposti,roskapostitjaostetutlistat(a)consolida.fi,,
