,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Carmedec Oy,23.04.2018,
1,Y-tunnus,2690744-4,,
2,Kotipaikka,Helsinki,23.04.2018,
3,Yritysmuoto,Osakeyhtiö,23.04.2018,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.06.2015,,
6,Viimeisin rekisteröintiajankohta,12.06.2021,12.06.2021,
7,Yrityksen tiedot järjestelmässä alkaen,08.06.2015,,
8,Yrityksen tila,Rekisterissä,08.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,08.06.2020,
12,Postiosoite,Erkkiläntie 55  04740  Sälinkää  Suomi,,
13,Käyntiosoite,Erkkiläntie 55  04740  Sälinkää  Suomi,,
14,Puhelin,0458607970,,
15,Sähköposti,info(a)carmedec.fi,,
16,Www,http://www.carmedec.fi,,
