,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TMV Line Oy,11.03.2015,
1,Y-tunnus,2679018-6,,
2,Kotipaikka,Ylivieska,11.03.2015,
3,Yritysmuoto,Osakeyhtiö,11.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.03.2015,,
6,Viimeisin rekisteröintiajankohta,21.02.2023,21.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.03.2015,,
8,Yrityksen tila,Rekisterissä,11.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.09.2019,
11,Yhteystiedot,,09.02.2023,
12,Postiosoite,PL 71  01601  Vantaa  Suomi,,
13,Käyntiosoite,Torpantie 2  01650  Vantaa  Suomi,,
14,Puhelin,0104071,,
15,Sähköposti,industry(a)caverion.com,,
16,Www,http://www.caverion.fi,,
