,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Aloco Oy,01.09.2015,
1,Y-tunnus,2705386-6,,
2,Kotipaikka,Lappeenranta,01.09.2015,
3,Yritysmuoto,Osakeyhtiö,01.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.09.2015,,
6,Viimeisin rekisteröintiajankohta,11.01.2023,11.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.09.2015,,
8,Yrityksen tila,Rekisterissä,01.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.05.2020,
11,Yhteystiedot,,20.09.2016,
12,Postiosoite,Väinö Valveen katu 2  53900  Lappeenranta  Suomi,,
13,Käyntiosoite,Väinö Valveen katu 2  53900  Lappeenranta  Suomi,,
14,Puhelin,+7 921 797 4887,,
15,Sähköposti,anna(a)aloco.ru,,
16,Www,http://www.aloco.ru,,
